source,target,weight,cost
Larkin,H. Sims,12,0.08333333333333333
Larkin,I. Shumpert,30,0.03333333333333333
Larkin,J. Bird,5,0.2
Larkin,J. Brown,26,0.038461538461538464
Larkin,J. Calderon,11,0.09090909090909091
Larkin,J. Crowder,29,0.034482758620689655
Larkin,J. Jack,3,0.3333333333333333
Larkin,J. Johnson,33,0.030303030303030304
Larkin,J. Smith,88,0.011363636363636364
Larkin,J. Tatum,32,0.03125
Larkin,L. Amundson,14,0.07142857142857142
Larkin,L. Galloway,24,0.041666666666666664
Larkin,L. Thomas,39,0.02564102564102564
Larkin,M. Brown,56,0.017857142857142856
Larkin,M. Ellis,4,0.25
Larkin,M. Morris Sr.,19,0.05263157894736842
Larkin,M. Smart,6,0.16666666666666666
Larkin,P. Prigioni,17,0.058823529411764705
Larkin,Q. Acy,61,0.01639344262295082
Larkin,R. Hollis-Jefferson,12,0.08333333333333333
Larkin,R. Ledo,13,0.07692307692307693
Larkin,S. Dalembert,10,0.1
Larkin,S. Karasev,19,0.05263157894736842
Larkin,S. Kilpatrick,59,0.01694915254237288
Larkin,S. Marion,5,0.2
Larkin,S. Ojeleye,13,0.07692307692307693
Larkin,T. Hardaway Jr.,60,0.016666666666666666
Larkin,T. Robinson,52,0.019230769230769232
Larkin,T. Rozier,43,0.023255813953488372
Larkin,T. Wear,6,0.16666666666666666
Larkin,T. Young,92,0.010869565217391304
Larkin,V. Carter,20,0.05
Larkin,W. Ellington,91,0.01098901098901099
Larkin,W. Reed,32,0.03125
Larsson,A. Burks,9,0.1111111111111111
Larsson,A. Wiggins,78,0.01282051282051282
Larsson,B. Adebayo,145,0.006896551724137931
Larsson,D. Mitchell,38,0.02631578947368421
Larsson,D. Robinson,7,0.14285714285714285
Larsson,D. Smith,22,0.045454545454545456
Larsson,H. Highsmith,26,0.038461538461538464
Larsson,J. Butler III,2,0.5
Larsson,J. Jaquez Jr.,54,0.018518518518518517
Larsson,J. Young,3,0.3333333333333333
Larsson,K. Anderson,2,0.5
Larsson,K. Jakučionis,16,0.0625
Larsson,K. Johnson,4,0.25
Larsson,K. Love,8,0.125
Larsson,K. Ware,123,0.008130081300813009
Larsson,M. Gardner,7,0.14285714285714285
Larsson,N. Jović,29,0.034482758620689655
Larsson,N. Powell,59,0.01694915254237288
Larsson,S. Fontecchio,23,0.043478260869565216
Larsson,T. Bryant,3,0.3333333333333333
Larsson,T. Herro,65,0.015384615384615385
Larsson,T. Rozier,13,0.07692307692307693
Lasme,B. Jones,3,0.3333333333333333
Lasme,C. Quinn,2,0.5
Lasme,K. Powell,3,0.3333333333333333
Lauvergne,A. Abrines,12,0.08333333333333333
Lauvergne,A. Morrow,23,0.043478260869565216
Lauvergne,A. Roberson,6,0.16666666666666666
Lauvergne,A. Toupane,14,0.07142857142857142
Lauvergne,B. Forbes,7,0.14285714285714285
Lauvergne,B. Paul,16,0.0625
Lauvergne,B. Portis,10,0.1
Lauvergne,C. Felicio,4,0.25
Lauvergne,C. Payne,19,0.05263157894736842
Lauvergne,D. Arthur,7,0.14285714285714285
Lauvergne,D. Augustin,13,0.07692307692307693
Lauvergne,D. Bertans,10,0.1
Lauvergne,D. Gallinari,19,0.05263157894736842
Lauvergne,D. Green,8,0.125
Lauvergne,D. Murray,12,0.08333333333333333
Lauvergne,D. Sabonis,2,0.5
Lauvergne,D. Valentine,7,0.14285714285714285
Lauvergne,E. Freedom,12,0.08333333333333333
Lauvergne,E. Green,5,0.2
Lauvergne,E. Mudiay,15,0.06666666666666667
Lauvergne,G. Harris,17,0.058823529411764705
Lauvergne,J. Butler,5,0.2
Lauvergne,J. Franklin,3,0.3333333333333333
Lauvergne,J. Grant,20,0.05
Lauvergne,J. Hickson,6,0.16666666666666666
Lauvergne,J. Nelson,5,0.2
Lauvergne,J. Nurkic,4,0.25
Lauvergne,J. Sampson,2,0.5
Lauvergne,K. Anderson,6,0.16666666666666666
Lauvergne,K. Faried,12,0.08333333333333333
Lauvergne,K. Papanikolaou,3,0.3333333333333333
Lauvergne,K. Singler,9,0.1111111111111111
Lauvergne,M. Carter-Williams,4,0.25
Lauvergne,M. Ginobili,5,0.2
Lauvergne,M. Miller,5,0.2
Lauvergne,N. Jokic,4,0.25
Lauvergne,N. Mirotic,4,0.25
Lauvergne,P. Mills,21,0.047619047619047616
Lauvergne,P. Zipser,4,0.25
Lauvergne,R. Foye,3,0.3333333333333333
Lauvergne,R. Gay,4,0.25
Lauvergne,R. Lopez,2,0.5
Lauvergne,R. Rondo,3,0.3333333333333333
Lauvergne,R. Westbrook,6,0.16666666666666666
Lauvergne,S. Adams,2,0.5
Lauvergne,S. Christon,9,0.1111111111111111
Lauvergne,S. Kilpatrick,6,0.16666666666666666
Lauvergne,T. Parker,4,0.25
Lauvergne,V. Oladipo,7,0.14285714285714285
Lauvergne,W. Barton,22,0.045454545454545456
Law,A. Horford,38,0.02631578947368421
Law,A. Morrow,3,0.3333333333333333
Law,A. Randolph,2,0.5
Law,A. Thornton,8,0.125
Law,B. Miller,6,0.16666666666666666
Law,B. Wright,2,0.5
Law,C. Richard,2,0.5
Law,C. Watson,5,0.2
Law,D. Arthur,6,0.16666666666666666
Law,D. Brown,5,0.2
Law,D. Lee,28,0.03571428571428571
Law,D. Wright,29,0.034482758620689655
Law,E. Udoh,6,0.16666666666666666
Law,H. Warrick,10,0.1
Law,J. Childress,41,0.024390243902439025
Law,J. Johnson,47,0.02127659574468085
Law,J. Pargo,2,0.5
Law,J. Richardson,5,0.2
Law,J. Smith,55,0.01818181818181818
Law,L. Amundson,8,0.125
Law,M. Bibby,4,0.25
Law,M. Ellis,26,0.038461538461538464
Law,M. Evans,53,0.018867924528301886
Law,M. Fultz,2,0.5
Law,M. West,6,0.16666666666666666
Law,M. Williams,68,0.014705882352941176
Law,N. Mohammed,2,0.5
Law,N. Vucevic,3,0.3333333333333333
Law,O. Hunter,4,0.25
Law,O. Mayo,8,0.125
Law,R. Carney,3,0.3333333333333333
Law,R. Felton,2,0.5
Law,R. Gay,4,0.25
Law,R. Morris,2,0.5
Law,R. Murray,48,0.020833333333333332
Law,R. Williams,26,0.038461538461538464
Law,S. Curry,6,0.16666666666666666
Law,S. Jones,23,0.043478260869565216
Law,S. Stoudamire,11,0.09090909090909091
Law,S. Williams,14,0.07142857142857142
Law,S. Young,3,0.3333333333333333
Law,T. Allen,2,0.5
Law,T. Gardner,14,0.07142857142857142
Law,T. Gibson,2,0.5
Law,T. Lue,7,0.14285714285714285
Law,T. Ross,3,0.3333333333333333
Law,V. Radmanovic,21,0.047619047619047616
Law,W. Iwundu,3,0.3333333333333333
Law,X. Henry,4,0.25
Law,Z. Pachulia,40,0.025
Law,Z. Randolph,4,0.25
Lawson,A. Afflalo,765,0.00130718954248366
Lawson,A. Brooks,23,0.043478260869565216
Lawson,A. Carter,2,0.5
Lawson,A. Fudge,2,0.5
Lawson,A. Gee,19,0.05263157894736842
Lawson,A. Harrington,283,0.0035335689045936395
Lawson,A. Iguodala,242,0.004132231404958678
Lawson,A. Miller,137,0.0072992700729927005
Lawson,A. Randolph,39,0.02564102564102564
Lawson,A. Tolliver,71,0.014084507042253521
Lawson,B. Hield,32,0.03125
Lawson,B. McLemore,25,0.04
Lawson,B. Williams,2,0.5
Lawson,C. Andersen,86,0.011627906976744186
Lawson,C. Anthony,135,0.007407407407407408
Lawson,C. Billups,67,0.014925373134328358
Lawson,C. Brewer,288,0.003472222222222222
Lawson,C. Capela,32,0.03125
Lawson,C. Castleton,2,0.5
Lawson,C. Miles,29,0.034482758620689655
Lawson,C. Murray-Boyles,2,0.5
Lawson,C. Swider,6,0.16666666666666666
Lawson,D. Arthur,177,0.005649717514124294
Lawson,D. Collison,24,0.041666666666666664
Lawson,D. Cousins,117,0.008547008547008548
Lawson,D. Gafford,4,0.25
Lawson,D. Gallinari,571,0.0017513134851138354
Lawson,D. Howard,40,0.025
Lawson,D. Motiejunas,4,0.25
Lawson,E. Fournier,109,0.009174311926605505
Lawson,E. Green,7,0.14285714285714285
Lawson,G. Dick,4,0.25
Lawson,G. Forbes,52,0.019230769230769232
Lawson,G. Harris,15,0.06666666666666667
Lawson,G. Papagiannis,14,0.07142857142857142
Lawson,G. Robinson III,3,0.3333333333333333
Lawson,G. Temple,48,0.020833333333333332
Lawson,G. Williams,3,0.3333333333333333
Lawson,I. Mahinmi,10,0.1
Lawson,I. Quickley,6,0.16666666666666666
Lawson,J. Battle,15,0.06666666666666667
Lawson,J. Graham,27,0.037037037037037035
Lawson,J. Green,3,0.3333333333333333
Lawson,J. Hamilton,83,0.012048192771084338
Lawson,J. Harden,42,0.023809523809523808
Lawson,J. Hardy,9,0.1111111111111111
Lawson,J. Hickson,294,0.003401360544217687
Lawson,J. Hill,8,0.125
Lawson,J. Lauvergne,9,0.1111111111111111
Lawson,J. McGee,136,0.007352941176470588
Lawson,J. Mogbo,9,0.1111111111111111
Lawson,J. Nelson,30,0.03333333333333333
Lawson,J. Nurkic,88,0.011363636363636364
Lawson,J. Petro,12,0.08333333333333333
Lawson,J. Poeltl,6,0.16666666666666666
Lawson,J. Rhoden,6,0.16666666666666666
Lawson,J. Smith,241,0.004149377593360996
Lawson,J. Stone,2,0.5
Lawson,J. Terry,15,0.06666666666666667
Lawson,J. Vesely,10,0.1
Lawson,K. Faried,688,0.0014534883720930232
Lawson,K. Irving,3,0.3333333333333333
Lawson,K. Koufos,228,0.0043859649122807015
Lawson,K. Martin,138,0.007246376811594203
Lawson,K. McDaniels,8,0.125
Lawson,K. Oubre Jr.,7,0.14285714285714285
Lawson,L. Allen,12,0.08333333333333333
Lawson,L. Dončić,8,0.125
Lawson,L. Galloway,21,0.047619047619047616
Lawson,M. Allen,14,0.07142857142857142
Lawson,M. Barnes,78,0.01282051282051282
Lawson,M. Ely,6,0.16666666666666666
Lawson,M. Harrell,10,0.1
Lawson,M. Morris,6,0.16666666666666666
Lawson,M. Richardson,15,0.06666666666666667
Lawson,M. Scott,18,0.05555555555555555
Lawson,M. Thornton,55,0.01818181818181818
Lawson,M. Turner,30,0.03333333333333333
Lawson,N. Robinson,37,0.02702702702702703
Lawson,Nene,248,0.004032258064516129
Lawson,O. Agbaji,8,0.125
Lawson,O. Casspi,20,0.05
Lawson,O. Porter Jr.,3,0.3333333333333333
Lawson,O. Prosper,4,0.25
Lawson,O. Robinson,8,0.125
Lawson,P. Beverley,15,0.06666666666666667
Lawson,P. George,6,0.16666666666666666
Lawson,Q. Miller,31,0.03225806451612903
Lawson,R. Balkman,4,0.25
Lawson,R. Barrett,8,0.125
Lawson,R. Felton,58,0.017241379310344827
Lawson,R. Fernandez,53,0.018867924528301886
Lawson,R. Foye,309,0.003236245954692557
Lawson,R. Gay,41,0.024390243902439025
Lawson,R. Stuckey,42,0.023809523809523808
Lawson,S. Curry,3,0.3333333333333333
Lawson,S. Hill,21,0.047619047619047616
Lawson,S. Labissiere,32,0.03125
Lawson,S. Mamukelashvili,8,0.125
Lawson,S. Williams,12,0.08333333333333333
Lawson,T. Ariza,74,0.013513513513513514
Lawson,T. Evans,9,0.1111111111111111
Lawson,T. Hardaway Jr.,4,0.25
Lawson,T. Jones,42,0.023809523809523808
Lawson,T. Mozgov,262,0.003816793893129771
Lawson,T. Pinson,5,0.2
Lawson,W. Barton,39,0.02564102564102564
Lawson,W. Cauley-Stein,106,0.009433962264150943
Lawson,W. Chandler,751,0.0013315579227696406
Layman,A. Aminu,14,0.07142857142857142
Layman,A. Crabbe,4,0.25
Layman,A. Edwards,12,0.08333333333333333
Layman,A. Simons,3,0.3333333333333333
Layman,A. Wiggins,6,0.16666666666666666
Layman,C. McCollum,29,0.034482758620689655
Layman,C. Swanigan,9,0.1111111111111111
Layman,D. Lillard,11,0.09090909090909091
Layman,D. Russell,3,0.3333333333333333
Layman,E. Davis,2,0.5
Layman,E. Freedom,8,0.125
Layman,E. Turner,7,0.14285714285714285
Layman,J. Culver,11,0.09090909090909091
Layman,J. Hernangomez,6,0.16666666666666666
Layman,J. McLaughlin,20,0.05
Layman,J. Nowell,3,0.3333333333333333
Layman,J. Nurkic,7,0.14285714285714285
Layman,J. Nurkić,2,0.5
Layman,J. Okogie,3,0.3333333333333333
Layman,J. Teague,2,0.5
Layman,K. Martin,2,0.5
Layman,K. Towns,23,0.043478260869565216
Layman,L. Bolmaro,2,0.5
Layman,M. Beasley,9,0.1111111111111111
Layman,M. Harkless,4,0.25
Layman,M. Leonard,20,0.05
Layman,N. Knight,4,0.25
Layman,N. Reid,2,0.5
Layman,N. Stauskas,6,0.16666666666666666
Layman,N. Vonleh,13,0.07692307692307693
Layman,P. Connaughton,14,0.07142857142857142
Layman,R. Covington,2,0.5
Layman,R. Hood,6,0.16666666666666666
Layman,R. Rubio,10,0.1
Layman,S. Curry,14,0.07142857142857142
Layman,S. Napier,11,0.09090909090909091
Layman,T. Quarterman,2,0.5
Layman,Z. Collins,9,0.1111111111111111
LeVert,A. Crabbe,57,0.017543859649122806
LeVert,A. Goodwin,2,0.5
LeVert,A. Holiday,8,0.125
LeVert,A. Thompson,8,0.125
LeVert,B. Bogdanovic,15,0.06666666666666667
LeVert,B. Brown,2,0.5
LeVert,B. Goodwin,6,0.16666666666666666
LeVert,B. Klintman,5,0.2
LeVert,B. Lopez,41,0.024390243902439025
LeVert,B. Wanamaker,6,0.16666666666666666
LeVert,C. Capela,4,0.25
LeVert,C. Chiozza,12,0.08333333333333333
LeVert,C. Cunningham,16,0.0625
LeVert,C. Duarte,55,0.01818181818181818
LeVert,C. Lanier,3,0.3333333333333333
LeVert,C. Osman,68,0.014705882352941176
LeVert,C. Porter Jr.,14,0.07142857142857142
LeVert,D. Barlow,7,0.14285714285714285
LeVert,D. Carroll,72,0.013888888888888888
LeVert,D. Cunningham,37,0.02702702702702703
LeVert,D. Daniels,22,0.045454545454545456
LeVert,D. Garland,208,0.004807692307692308
LeVert,D. Jenkins,28,0.03571428571428571
LeVert,D. Jones,12,0.08333333333333333
LeVert,D. Jordan,56,0.017857142857142856
LeVert,D. McDermott,38,0.02631578947368421
LeVert,D. Mitchell,236,0.00423728813559322
LeVert,D. Musa,8,0.125
LeVert,D. Robinson,21,0.047619047619047616
LeVert,D. Russell,117,0.008547008547008548
LeVert,D. Sabonis,201,0.004975124378109453
LeVert,D. Wade,75,0.013333333333333334
LeVert,D. Washington Jr.,10,0.1
LeVert,D. Windler,2,0.5
LeVert,E. Davis,20,0.05
LeVert,E. Mobley,293,0.0034129692832764505
LeVert,E. Sumner,35,0.02857142857142857
LeVert,G. Bitadze,8,0.125
LeVert,G. Mathews,3,0.3333333333333333
LeVert,G. Niang,244,0.004098360655737705
LeVert,G. Temple,60,0.016666666666666666
LeVert,I. Jackson,14,0.07142857142857142
LeVert,I. Okoro,191,0.005235602094240838
LeVert,I. Stewart,49,0.02040816326530612
LeVert,I. Whitehead,22,0.045454545454545456
LeVert,J. Allen,606,0.0016501650165016502
LeVert,J. Dudley,40,0.025
LeVert,J. Duren,22,0.045454545454545456
LeVert,J. Green,88,0.011363636363636364
LeVert,J. Hamilton,11,0.09090909090909091
LeVert,J. Harris,346,0.002890173410404624
LeVert,J. Holiday,97,0.010309278350515464
LeVert,J. Ivey,33,0.030303030303030304
LeVert,J. Lamb,41,0.024390243902439025
LeVert,J. Lin,20,0.05
LeVert,J. Okafor,10,0.1
LeVert,J. Sampson,8,0.125
LeVert,J. Tyson,5,0.2
LeVert,J. Webb III,2,0.5
LeVert,K. Durant,8,0.125
LeVert,K. Huerter,9,0.1111111111111111
LeVert,K. Irving,31,0.03225806451612903
LeVert,K. Love,92,0.010869565217391304
LeVert,K. Martin,26,0.038461538461538464
LeVert,K. Sykes,2,0.5
LeVert,L. Markkanen,37,0.02702702702702703
LeVert,L. Nance Jr.,2,0.5
LeVert,L. Scola,16,0.0625
LeVert,L. Shamet,20,0.05
LeVert,L. Stephenson,3,0.3333333333333333
LeVert,L. Stevens,52,0.019230769230769232
LeVert,L. Thomas,2,0.5
LeVert,M. Brogdon,62,0.016129032258064516
LeVert,M. Brown,12,0.08333333333333333
LeVert,M. Doyle,3,0.3333333333333333
LeVert,M. Gueye,5,0.2
LeVert,M. Morris Sr.,11,0.09090909090909091
LeVert,M. Sasser,14,0.07142857142857142
LeVert,M. Strus,101,0.009900990099009901
LeVert,M. Turner,92,0.010869565217391304
LeVert,N. Claxton,7,0.14285714285714285
LeVert,N. Stauskas,28,0.03571428571428571
LeVert,O. Brissett,48,0.020833333333333332
LeVert,O. Okongwu,35,0.02857142857142857
LeVert,P. Reed,39,0.02564102564102564
LeVert,Q. Acy,119,0.008403361344537815
LeVert,R. Foye,14,0.07142857142857142
LeVert,R. Holland II,38,0.02631578947368421
LeVert,R. Hollis-Jefferson,144,0.006944444444444444
LeVert,R. Kurucs,33,0.030303030303030304
LeVert,R. Lopez,8,0.125
LeVert,R. Neto,26,0.038461538461538464
LeVert,R. Rondo,3,0.3333333333333333
LeVert,R. Rubio,14,0.07142857142857142
LeVert,S. Dinwiddie,114,0.008771929824561403
LeVert,S. Kilpatrick,40,0.025
LeVert,S. Merrill,123,0.008130081300813009
LeVert,S. Napier,6,0.16666666666666666
LeVert,T. Booker,35,0.02857142857142857
LeVert,T. Craig,30,0.03333333333333333
LeVert,T. Graham,26,0.038461538461538464
LeVert,T. Harris,22,0.045454545454545456
LeVert,T. Jerome,29,0.034482758620689655
LeVert,T. Johnson,30,0.03333333333333333
LeVert,T. Luwawu-Cabarrot,79,0.012658227848101266
LeVert,T. Mann,19,0.05263157894736842
LeVert,T. McConnell,22,0.045454545454545456
LeVert,T. Mozgov,19,0.05263157894736842
LeVert,T. Pinson,8,0.125
LeVert,T. Prince,50,0.02
LeVert,T. Smith,8,0.125
LeVert,T. Taylor,14,0.07142857142857142
LeVert,T. Thompson,26,0.038461538461538464
LeVert,T. Young,12,0.08333333333333333
LeVert,T. Zeller,27,0.037037037037037035
LeVert,V. Krejčí,30,0.03333333333333333
LeVert,W. Chandler,34,0.029411764705882353
LeVert,Z. Risacher,23,0.043478260869565216
Leaf,A. Holiday,6,0.16666666666666666
Leaf,A. Jefferson,2,0.5
Leaf,B. Bogdanovic,6,0.16666666666666666
Leaf,C. Elleby,2,0.5
Leaf,C. Joseph,18,0.05555555555555555
Leaf,D. Collison,4,0.25
Leaf,D. McDermott,18,0.05555555555555555
Leaf,D. Sabonis,12,0.08333333333333333
Leaf,E. Sumner,3,0.3333333333333333
Leaf,G. Bitadze,2,0.5
Leaf,K. O'Quinn,6,0.16666666666666666
Leaf,L. Stephenson,3,0.3333333333333333
Leaf,M. Brogdon,2,0.5
Leaf,T. Evans,9,0.1111111111111111
Leaf,T. McConnell,2,0.5
Leaf,T. Warren,3,0.3333333333333333
Leaf,V. Oladipo,3,0.3333333333333333
Leaf,W. Matthews,3,0.3333333333333333
Lecque,B. Bowen II,2,0.5
Lecque,C. Diallo,2,0.5
Lecque,C. Stanley,3,0.3333333333333333
Lecque,J. Carter,2,0.5
Ledo,A. Bargnani,7,0.14285714285714285
Ledo,C. Aldrich,2,0.5
Ledo,C. Early,2,0.5
Ledo,D. Blair,2,0.5
Ledo,G. Mekel,3,0.3333333333333333
Ledo,J. Smith,8,0.125
Ledo,L. Amundson,4,0.25
Ledo,L. Galloway,5,0.2
Ledo,L. Thomas,2,0.5
Ledo,Q. Acy,7,0.14285714285714285
Ledo,R. Jefferson,3,0.3333333333333333
Ledo,S. Larkin,5,0.2
Lee,A. Biedrins,54,0.018518518518518517
Lee,A. Bogut,60,0.016666666666666666
Lee,A. Bradley,68,0.014705882352941176
Lee,A. Brooks,6,0.16666666666666666
Lee,A. Burks,39,0.02564102564102564
Lee,A. Davis,2,0.5
Lee,A. Foyle,2,0.5
Lee,A. Harrington,227,0.004405286343612335
Lee,A. Iguodala,126,0.007936507936507936
Lee,A. Jefferson,18,0.05555555555555555
Lee,A. Johnson,10,0.1
Lee,A. Kirilenko,5,0.2
Lee,A. Law,10,0.1
Lee,A. McKinnie,3,0.3333333333333333
Lee,A. Randolph,8,0.125
Lee,A. Roberson,17,0.058823529411764705
Lee,A. Shved,6,0.16666666666666666
Lee,A. Smailagic,7,0.14285714285714285
Lee,A. Tolliver,6,0.16666666666666666
Lee,A. Trier,2,0.5
Lee,A. Wiggins,53,0.018867924528301886
Lee,B. Bass,40,0.025
Lee,B. Beal,7,0.14285714285714285
Lee,B. Biyombo,2,0.5
Lee,B. Bol,20,0.05
Lee,B. Cook,9,0.1111111111111111
Lee,B. Forbes,9,0.1111111111111111
Lee,B. Jennings,20,0.05
Lee,B. Key,14,0.07142857142857142
Lee,B. Lopez,48,0.020833333333333332
Lee,B. Marjanovic,2,0.5
Lee,B. Miller,39,0.02564102564102564
Lee,B. Rush,36,0.027777777777777776
Lee,B. Simmons,6,0.16666666666666666
Lee,B. Udrih,27,0.037037037037037035
Lee,B. Wanamaker,19,0.05263157894736842
Lee,B. Wright,6,0.16666666666666666
Lee,C. Anthony,89,0.011235955056179775
Lee,C. Budinger,73,0.0136986301369863
Lee,C. Chiozza,6,0.16666666666666666
Lee,C. Cunningham,17,0.058823529411764705
Lee,C. Douglas-Roberts,30,0.03333333333333333
Lee,C. Duhon,163,0.006134969325153374
Lee,C. Frye,28,0.03571428571428571
Lee,C. Gillespie,2,0.5
Lee,C. Hayes,10,0.1
Lee,C. Jenkins,30,0.03333333333333333
Lee,C. Johnson,4,0.25
Lee,C. Joseph,8,0.125
Lee,C. Landry,34,0.029411764705882353
Lee,C. Metu,6,0.16666666666666666
Lee,C. Parsons,34,0.029411764705882353
Lee,C. Paul,4,0.25
Lee,C. Payne,13,0.07692307692307693
Lee,C. Quinn,3,0.3333333333333333
Lee,C. Randle,3,0.3333333333333333
Lee,C. Stanley,6,0.16666666666666666
Lee,C. Wilcox,8,0.125
Lee,C. Zeller,12,0.08333333333333333
Lee,D. Ayton,15,0.06666666666666667
Lee,D. Bembry,3,0.3333333333333333
Lee,D. Bender,14,0.07142857142857142
Lee,D. Bertans,17,0.058823529411764705
Lee,D. Booker,11,0.09090909090909091
Lee,D. Cunningham,8,0.125
Lee,D. Dedmon,20,0.05
Lee,D. Dotson,13,0.07692307692307693
Lee,D. Eubanks,6,0.16666666666666666
Lee,D. Finney-Smith,5,0.2
Lee,D. Gadzuric,4,0.25
Lee,D. Gallinari,159,0.006289308176100629
Lee,D. Green,111,0.009009009009009009
Lee,D. Harris,40,0.025
Lee,D. House Jr.,2,0.5
Lee,D. Howard,40,0.025
Lee,D. McDermott,18,0.05555555555555555
Lee,D. McGuire,2,0.5
Lee,D. Murray,4,0.25
Lee,D. Nowitzki,24,0.041666666666666664
Lee,D. Powell,2,0.5
Lee,D. Roddy,5,0.2
Lee,D. Rose,52,0.019230769230769232
Lee,D. Russell,19,0.05263157894736842
Lee,D. Saric,3,0.3333333333333333
Lee,D. Schroder,3,0.3333333333333333
Lee,D. Sirvydis,9,0.1111111111111111
Lee,D. Smith Jr.,3,0.3333333333333333
Lee,D. Washington Jr.,13,0.07692307692307693
Lee,D. White,6,0.16666666666666666
Lee,D. Williams,24,0.041666666666666664
Lee,D. Wright,227,0.004405286343612335
Lee,E. Barron,6,0.16666666666666666
Lee,E. Curry,88,0.011363636363636364
Lee,E. Davis,2,0.5
Lee,E. Freedom,86,0.011627906976744186
Lee,E. Gordon,8,0.125
Lee,E. House,10,0.1
Lee,E. Mudiay,12,0.08333333333333333
Lee,E. Najera,2,0.5
Lee,E. Paschall,46,0.021739130434782608
